<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20100628,9758.91,9762.23,9679.17,9693.94,91600
20100629,9718.40,9760.02,9548.98,9570.67,106800
20100630,9396.45,9420.14,9347.07,9382.64,131000
20100701,9296.86,9297.45,9147.68,9191.60,125400
20100702,9234.56,9259.14,9160.47,9203.71,115600
20100705,9230.00,9282.90,9213.79,9266.78,100600
20100706,9158.28,9351.11,9091.70,9338.04,137400
20100707,9322.56,9329.64,9223.80,9279.65,120800
20100708,9462.82,9545.99,9456.19,9535.74,118200
20100709,9601.62,9610.59,9516.97,9585.32,125200
20100712,9540.47,9632.89,9533.56,9548.11,123600
20100713,9592.87,9629.98,9502.24,9537.23,149600
20100714,9707.50,9807.36,9693.33,9795.24,193400
20100715,9701.14,9726.94,9667.00,9685.53,115800
20100716,9600.88,9636.84,9392.21,9408.36,134000
20100720,9267.24,9378.91,9247.76,9300.46,141000
20100721,9404.07,9404.07,9230.84,9278.83,166600
20100722,9216.28,9254.19,9176.12,9220.88,229600
20100723,9380.12,9474.11,9367.30,9430.96,157600
20100726,9520.73,9561.82,9493.61,9503.66,90400
20100727,9512.67,9541.59,9487.65,9496.85,130600
20100728,9614.47,9760.31,9614.47,9753.27,148200
20100729,9653.51,9732.76,9648.97,9696.02,148200
20100730,9658.61,9658.61,9505.64,9537.30,166200
20100802,9574.64,9676.41,9548.86,9570.31,135600
20100803,9716.57,9750.88,9632.86,9694.01,138600
20100804,9606.82,9613.13,9474.67,9489.34,119400
20100805,9640.34,9688.87,9578.31,9653.92,128800
20100806,9560.65,9658.04,9545.41,9642.12,112000
20100809,9535.51,9572.83,9523.63,9572.49,87800
20100810,9629.97,9667.04,9505.34,9551.05,107000
20100811,9423.03,9445.04,9283.60,9292.85,111600
20100812,9125.49,9212.59,9065.94,9212.59,142400
20100813,9214.81,9278.46,9163.25,9253.46,121800
20100816,9145.22,9210.97,9095.94,9196.67,97000
20100817,9089.85,9188.48,9084.24,9161.68,91400
20100818,9261.50,9280.59,9153.42,9240.54,118400
20100819,9242.84,9362.68,9242.84,9362.68,120200
20100820,9239.36,9287.50,9169.17,9179.38,112000
20100823,9147.24,9171.42,9090.96,9116.69,93600
20100824,9024.60,9069.22,8983.52,8995.14,111200
20100825,8904.44,8949.41,8807.41,8845.39,134000
20100826,8908.02,8910.62,8834.09,8906.48,104800
20100827,8811.47,9021.75,8810.46,8991.06,127800
20100830,9141.45,9280.70,9117.87,9149.26,114400
20100831,8998.80,9008.36,8819.26,8824.06,121800
20100901,8833.32,8932.15,8796.45,8927.02,120000
20100902,9069.62,9083.37,8958.81,9062.84,119200
20100903,9097.59,9141.09,9050.83,9114.13,102000
20100906,9199.99,9303.00,9173.38,9301.32,106800
20100907,9232.02,9311.02,9206.81,9226.00,118000
20100908,9098.86,9105.89,8997.63,9024.60,107000
20100909,9120.54,9136.26,9069.93,9098.39,92800
20100910,9132.25,9291.50,9132.25,9239.17,169800
20100913,9325.64,9390.90,9317.30,9321.82,108600
20100914,9319.50,9330.05,9258.18,9299.31,117400
20100915,9243.48,9578.53,9199.08,9516.56,187800
20100916,9613.89,9620.90,9479.63,9509.50,142200
20100917,9581.65,9643.28,9554.36,9626.09,122800
20100921,9700.88,9704.25,9579.83,9602.11,109400
20100922,9563.20,9625.41,9546.82,9566.32,108800
20100924,9435.04,9601.77,9415.96,9471.67,146600
20100927,9557.37,9613.47,9539.12,9603.14,122600
20100928,9547.03,9553.91,9471.35,9495.76,97400
20100929,9530.05,9600.93,9502.34,9559.38,134600
20100930,9554.83,9566.84,9369.35,9369.35,145800
20101001,9440.52,9470.36,9358.62,9404.23,163200
20101004,9410.92,9508.36,9358.82,9381.06,161200
20101005,9337.43,9538.35,9332.19,9518.76,193800
20101006,9588.47,9693.74,9567.00,9691.43,234200
20101007,9661.09,9716.92,9649.17,9684.81,171200
20101008,9675.59,9675.59,9588.88,9588.88,148000
20101012,9648.59,9650.20,9387.73,9388.64,140800
20101013,9473.78,9510.19,9393.52,9403.51,144000
20101014,9515.17,9614.44,9481.51,9583.51,171000
20101015,9551.21,9553.57,9478.64,9500.25,143800
20101018,9517.68,9564.85,9471.48,9498.49,104800
20101019,9490.09,9575.14,9489.68,9539.45,118400
20101020,9399.65,9402.05,9316.97,9381.60,138400
20101021,9443.95,9479.25,9326.78,9376.48,131400
20101022,9404.09,9457.62,9390.14,9426.71,108400
20101025,9424.44,9460.70,9392.68,9401.16,98000
20101026,9386.55,9455.04,9362.13,9377.38,107400
20101027,9436.01,9453.79,9329.86,9387.03,130200
20101028,9368.61,9413.68,9350.44,9366.03,146800
20101029,9327.25,9337.92,9179.15,9202.45,167000
20101101,9166.85,9258.32,9134.47,9154.72,125400
20101102,9140.28,9172.03,9123.62,9159.98,115200
20101104,9282.79,9377.76,9276.71,9358.78,133000
20101105,9500.60,9680.68,9497.45,9625.99,161000
20101108,9699.79,9737.01,9677.87,9732.92,118200
20101109,9667.44,9726.60,9659.86,9694.49,122000
20101110,9748.61,9842.90,9747.03,9830.52,168800
20101111,9878.11,9885.37,9834.82,9861.46,139600
20101112,9810.30,9851.42,9724.81,9724.81,129400
20101115,9782.11,9830.59,9744.99,9827.51,128600
20101116,9892.82,9908.30,9774.12,9797.10,133200
20101117,9693.21,9817.37,9693.21,9811.66,112600
20101118,9820.60,10013.63,9798.56,10013.63,189000
20101119,10124.84,10130.23,10019.08,10022.39,160800
20101122,10133.48,10157.97,10091.99,10115.19,121800
20101124,9942.54,10064.31,9904.92,10030.11,150200
20101125,10117.85,10123.27,10038.79,10079.76,133800
20101126,10078.09,10134.64,10039.56,10039.56,115800
20101129,10075.66,10149.94,10044.01,10125.99,124800
20101130,10070.31,10101.42,9937.04,9937.04,153400
20101201,9939.80,9988.05,9918.55,9988.05,122600
20101202,10151.15,10187.59,10143.08,10168.52,131400
20101203,10231.78,10254.00,10154.99,10178.32,107800
20101206,10175.23,10179.82,10143.58,10167.23,95400
20101207,10152.92,10167.10,10094.41,10141.10,114800
20101208,10200.16,10258.90,10184.32,10232.33,126600
20101209,10277.87,10298.25,10240.11,10285.88,153400
20101210,10373.70,10373.70,10194.27,10211.95,240600
20101213,10212.52,10293.89,10199.73,10293.89,145200
20101214,10272.70,10319.24,10267.22,10316.77,170600
20101215,10338.14,10340.69,10282.85,10309.78,137400
20101216,10297.55,10347.39,10282.54,10311.29,140800
20101217,10307.17,10327.42,10280.80,10303.83,140400
20101220,10296.55,10301.15,10182.74,10216.41,113600
20101221,10277.14,10372.51,10266.29,10370.53,113200
20101222,10348.48,10394.22,10327.60,10346.48,142200
20101222,10348.48,10394.22,10327.60,10346.48,142200
20101224,10275.97,10290.89,10264.06,10279.19,86200
20101227,10292.84,10376.91,10292.84,10355.99,83200
20101228,10330.01,10340.84,10292.63,10292.63,78000
20101229,10282.84,10344.54,10276.61,10344.54,87600
20101230,10303.13,10315.47,10209.93,10228.92,107800
20111230,10303.13,10315.47,10209.93,10228.92,107800
20111230,10303.13,10315.47,10209.93,10228.92,107800
20110104,10352.19,10409.17,10321.28,10398.10,114000
20110105,10387.95,10413.45,10358.01,10380.77,114600
20110106,10477.52,10530.11,10477.52,10529.76,166000
20110107,10506.72,10550.71,10503.02,10541.04,161800
20110107,10506.72,10550.71,10503.02,10541.04,161800
20110111,10484.62,10538.39,10476.29,10510.68,138400
20110112,10562.28,10576.51,10502.96,10512.80,170800
20110113,10593.46,10620.57,10565.28,10589.76,160800
20110114,10502.77,10579.97,10497.26,10499.04,170800
20110117,10562.09,10562.39,10482.69,10502.86,126800
20110118,10461.04,10548.21,10456.71,10518.98,126400
20110119,10567.88,10580.68,10534.02,10557.10,138600
20110120,10492.32,10505.63,10421.83,10437.31,133000
20110121,10459.04,10461.07,10257.99,10274.52,184000
20110124,10318.60,10347.94,10278.81,10345.11,134000
20110125,10374.64,10480.24,10355.80,10464.42,142800
20110126,10410.29,10440.35,10392.46,10401.90,111000
20110127,10466.34,10496.40,10421.75,10478.66,145200
20110128,10460.29,10480.08,10332.65,10360.34,150800
20110131,10219.98,10265.96,10182.57,10237.92,146000
20110201,10281.55,10299.38,10245.75,10274.50,149000
20110202,10368.48,10479.75,10366.96,10457.36,180600
20110203,10424.68,10450.46,10409.84,10431.36,150800
20110204,10526.39,10580.36,10524.13,10543.52,200200
20110207,10641.30,10644.21,10572.72,10592.04,162200
20110208,10645.03,10648.80,10623.70,10635.98,150400
20110209,10686.72,10701.92,10599.50,10617.83,165000
20110210,10574.80,10631.94,10570.62,10605.65,145600
20110210,10574.80,10631.94,10570.62,10605.65,145600
20110214,10689.65,10725.54,10674.44,10725.54,140600
20110215,1073.88,1076.10,1071.25,1074.67,0
20110216,1075.88,1084.31,1075.26,1080.82,189200
20110217,10882.91,10891.60,10820.48,10836.64,173800
20110218,10829.15,10862.43,10810.12,10842.80,151400
20110221,10820.78,10859.39,10789.41,10857.53,136400

20110222,10745.52,10761.22,10639.78,10664.70,179000
20110223,10588.82,10666.72,10569.93,10579.10,182200
20110224,10533.20,10542.70,10428.38,10452.71,185000
20110225,10475.78,10532.21,10454.46,10526.76,154800
20110228,10504.54,10628.76,10448.83,10624.09,186600
20110301,10676.24,10754.03,10672.91,10754.03,156400
20110302,10609.28,10629.50,10492.38,10492.38,153400
20110303,10529.77,10593.34,10522.40,10586.02,122400
20110304,10730.91,10768.43,10664.37,10693.66,148400
20110307,10626.97,10626.97,10472.51,10505.02,149400
20110308,10513.08,10565.10,10509.23,10525.19,150200
20110309,10607.23,10662.07,10563.82,10589.50,131000
20110310,10544.13,10549.17,10410.10,10434.38,131000
20110311,10298.64,10378.55,10254.43,10254.43,236000
20110314,10044.17,10049.92,9578.65,9620.49,349800
20110315,9441.66,9441.66,8227.63,8605.15,415800
20110316,8767.20,9168.51,8763.95,9093.72,372000
20110317,8913.35,9093.61,8639.56,8962.67,312000
20110318,9083.95,9275.60,9073.25,9206.75,245400
20110318,9083.95,9275.60,9073.25,9206.75,245400
20110322,9403.05,9625.03,9395.85,9608.32,252600
20110323,9590.38,9592.40,9387.95,9449.47,265200
20110324,9479.77,9509.85,9418.71,9435.01,200200
20110325,9565.49,9569.71,9469.37,9536.13,203800
20110328,9541.76,9541.76,9405.20,9478.53,192800
20110329,9348.60,9502.23,9317.38,9459.08,200600
20110330,9489.51,9708.79,9479.03,9708.79,217000
20110331,9765.28,9765.81,9658.64,9755.10,187000
20110401,9757.28,9822.06,9698.60,9708.39,191600
20110404,9773.91,9808.60,9718.89,9718.89,171800
20110405,9732.26,9732.26,9566.05,9615.55,182800
20110406,9668.11,9671.46,9562.16,9584.37,203200
20110407,9652.65,9687.18,9578.47,9590.93,165400
20110408,9586.17,9804.28,9536.68,9768.08,215000
20110411,9731.32,9775.60,9700.75,9719.70,147600
20110412,9603.50,9603.64,9513.27,9555.26,169000
20110413,9516.50,9655.83,9516.50,9641.18,157400
20110414,9579.79,9676.97,9553.75,9653.92,153000
20110415,9646.22,9651.96,9577.96,9591.52,147800
20110418,9593.41,9608.92,9539.03,9556.65,110000
20110419,9448.65,9478.87,9405.19,9441.03,131600
20110420,9536.79,9631.00,9519.36,9606.82,126000
20110421,9686.27,9725.12,9643.92,9685.77,118000
20110422,9623.00,9732.63,9611.38,9682.21,126200
20110425,9705.90,9748.40,9657.24,9671.96,100600
20110426,9627.43,9627.43,9536.51,9558.69,100200
20110426,9627.43,9627.43,9536.51,9558.69,100200
20110428,9749.36,9849.74,9712.58,9849.74,158000
20110428,9749.36,9849.74,9712.58,9849.74,158000
20110502,9964.39,10017.47,9936.27,10004.20,127800
20110502,9964.39,10017.47,9936.27,10004.20,127800
20110502,9964.39,10017.47,9936.27,10004.20,127800
20110502,9964.39,10017.47,9936.27,10004.20,127800
20110506,9851.15,9876.10,9782.66,9859.20,132400
20110509,9881.67,9897.88,9776.74,9794.38,110800
20110510,9804.27,9853.13,9755.93,9818.76,132000
20110511,9912.48,9929.04,9842.67,9864.26,141600
20110512,9770.71,9836.71,9716.65,9716.65,145000
20110513,9751.45,9751.45,9552.93,9648.77,212600
20110516,9571.13,9598.33,9552.86,9558.30,126200
20110517,9513.50,9593.13,9502.39,9567.02,136000
20110518,9602.88,9693.60,9590.40,9662.08,132800
20110519,9711.32,9731.12,9600.81,9620.82,117200
20110520,9612.87,9670.92,9600.48,9607.08,120800
20110523,9547.86,9547.86,9437.87,9460.63,131600
20110524,9406.04,9490.35,9406.04,9477.17,115800
20110525,9492.43,9503.77,9415.33,9422.88,116600
20110527,9514.16,9588.70,9493.44,9521.94,109000
20110530,9489.78,9540.02,9448.00,9504.97,93600
20110531,9500.60,9697.35,9497.40,9693.73,156600
20110601,9708.05,9720.73,9659.31,9719.61,136000
20110602,9560.63,9575.01,9517.28,9555.04,144000
20110603,9550.59,9603.03,9490.68,9492.21,115600
20110606,9467.37,9490.55,9359.78,9380.35,140400
20110607,9371.21,9454.66,9358.31,9442.95,128400
20110608,9428.62,9458.43,9394.74,9449.46,117200
20110609,9411.71,9472.41,9383.12,9467.15,143000
20110610,9536.84,9613.75,9493.05,9514.44,188800
20110613,9405.16,9466.51,9391.26,9448.21,96400
20110614,9446.84,9565.65,9438.41,9547.79,141200
20110615,9589.54,9599.90,9520.93,9574.32,142800
20110616,9478.63,9497.59,9411.28,9411.28,125600
20110617,9443.32,9447.44,9318.62,9351.40,139600
20110620,9383.24,9421.38,9346.76,9354.32,121800
20110621,9420.43,9459.66,9378.36,9459.66,116000
20110622,9525.25,9658.62,9525.25,9629.43,137800
20110623,9557.72,9652.41,9553.30,9596.74,127600
20110624,9626.43,9695.09,9609.24,9678.71,130800
20110627,9633.92,9638.49,9570.58,9578.31,119400
20110628,9668.01,9703.41,9632.54,9648.98,117400
20110629,9767.91,9797.26,9734.66,9797.26,123400
20110629,9767.91,9797.26,9734.66,9797.26,123400

20110630,9838.09,9849.69,9785.89,9816.09,136200

20110701,9878.69,9900.57,9849.64,9868.07,111600

20110704,9980.16,10005.75,9940.47,9965.09,131400

20110705,9959.39,9995.17,9948.38,9972.46,132600

20110706,9987.25,10082.48,9967.87,10082.48,137800

20110707,10047.15,10102.19,10029.33,10071.14,133200

20110708,10205.71,10207.91,10126.47,10137.73,127200

20110711,10069.01,10109.30,10057.77,10069.53,104800

20110712,9943.32,9971.14,9907.81,9925.92,135000

20110713,9891.11,9979.67,9887.33,9963.14,119000

20110714,9929.18,9998.49,9884.00,9936.12,126800

20110715,9919.59,9985.32,9919.10,9974.47,101400

20110719,9921.50,9945.72,9889.72,9889.72,108800

20110720,10008.00,10042.75,9986.33,10005.90,104400

20110721,10019.94,10026.18,9974.00,10010.39,125400

20110722,10096.89,10149.18,10076.53,10132.11,134200

20110725,10080.82,10091.02,10039.10,10050.01,104200

20110726,10078.48,10130.25,10043.99,10097.72,111200

20110727,10048.34,10053.50,10009.37,10047.19,123800

20110728,9936.97,9945.98,9853.85,9901.35,131400

20110729,9866.82,9914.22,9824.34,9833.03,146400

20110801,9907.04,10040.13,9906.17,9965.01,145000

20110802,9872.17,9873.46,9822.30,9844.59,120600

20110803,9705.02,9705.02,9610.38,9637.14,131200

20110804,9685.50,9768.40,9615.35,9659.18,154800

20110805,9469.16,9469.16,9264.09,9299.88,189000

20110808,9169.67,9215.09,9057.29,9097.56,147000

20110809,8911.80,8949.97,8656.79,8944.48,252400

20110810,9110.81,9144.33,9021.36,9038.74,173600

20110811,8876.54,8983.33,8832.42,8981.94,162800

20110812,9064.17,9070.27,8926.89,8963.72,150600

20110815,9082.53,9117.11,9032.84,9086.41,107800

20110816,9135.06,9150.31,9072.53,9107.43,117600

20110817,9047.89,9081.80,9003.70,9057.26,115000

20110818,9043.18,9043.18,8931.25,8943.76,119400

20110819,8771.70,8796.42,8707.47,8719.24,152200

20110822,8686.91,8756.10,8619.21,8628.13,146200
20110823,8703.31,8747.41,8630.49,8733.01,158600
20110824,8812.16,8825.27,8620.89,8639.61,167200
20110825,8748.01,8849.94,8741.74,8772.36,160800
20110826,8746.77,8805.10,8742.46,8797.78,140800
20110829,8802.25,8926.27,8751.29,8851.35,143600
20110830,8958.50,8992.86,8935.85,8953.90,135600
20110831,8938.31,8967.80,8905.52,8955.20,136200
20110901,9017.01,9098.15,8998.01,9060.80,126200
20110902,8980.56,9014.27,8914.65,8950.74,127000
20110905,8828.46,8842.56,8757.18,8784.46,112000
20110906,8687.11,8709.92,8588.34,8590.57,152800
20110907,8723.05,8773.26,8702.78,8763.41,130000
20110908,8863.24,8876.49,8757.58,8793.12,105000
20110909,8739.49,8803.75,8726.25,8737.66,169400
20110912,8578.71,8584.05,8520.97,8535.67,126800
20110913,8588.74,8635.88,8549.06,8616.55,126000
20110914,8623.55,8671.24,8499.34,8518.57,129400
20110915,8645.38,8695.95,8634.02,8668.86,126600
20110916,8785.28,8864.16,8774.16,8864.16,143200
20110916,8785.28,8864.16,8774.16,8864.16,143200
20110920,8763.61,8771.72,8704.23,8721.24,104000
20110921,8717.00,8771.62,8707.16,8741.16,106600
20110922,8643.02,8643.02,8545.46,8560.26,125000
20110922,8643.02,8643.02,8545.46,8560.26,125000
20110926,8547.62,8556.66,8359.70,8374.13,159000
20110927,8496.33,8609.95,8479.05,8609.95,140400
20110928,8607.92,8665.54,8595.85,8615.65,140200
20110929,8527.64,8706.14,8501.42,8701.23,165600
20110930,8713.91,8756.00,8653.62,8700.29,148800
20111003,8567.98,8577.52,8455.67,8545.48,143600
20111004,8426.39,8470.76,8359.24,8456.12,158600
20111005,8491.43,8501.03,8343.01,8382.98,158000
20111006,8463.83,8545.79,8463.83,8522.02,123600
20111007,8593.22,8663.57,8589.36,8605.62,122400
20111007,8593.22,8663.57,8589.36,8605.62,122400
20111011,8733.54,8806.44,8725.62,8773.68,112600
20111012,8719.67,8763.02,8689.38,8738.90,109800
20111013,8832.81,8854.16,8808.73,8823.25,108200
20111014,8782.91,8787.89,8733.71,8747.96,108400
20111017,8881.44,8911.70,8856.58,8879.60,96000
20111018,8758.74,8773.99,8727.39,8741.91,81600
20111019,8808.25,8831.55,8745.36,8772.54,91200
20111020,8733.60,8733.60,8672.21,8682.15,109200
20111021,8679.04,8700.49,8652.26,8678.89,97000
20111024,8764.92,8844.28,8762.02,8843.98,97400
20111025,8866.43,8870.37,8755.38,8762.31,106800
20111026,8673.85,8798.80,8642.56,8748.47,108800
20111027,8779.40,8926.54,8731.77,8926.54,139800
20111028,9059.04,9086.43,9003.09,9050.47,165000
20111031,9011.18,9152.39,8988.39,8988.39,133800
20111101,8880.75,8946.00,8831.69,8835.52,103800
20111102,8719.92,8719.92,8640.42,8640.42,129200
20111102,8719.92,8719.92,8640.42,8640.42,129200
20111104,8761.27,8814.71,8729.08,8801.40,125000
20111107,8771.82,8779.55,8741.25,8767.09,100000
20111108,8744.36,8772.04,8644.00,8655.51,136400
20111109,8724.60,8762.98,8678.78,8755.44,137400
20111110,8597.28,8600.21,8500.67,8500.80,150000
20111111,8545.92,8566.49,8485.77,8514.47,124800
20111114,8631.28,8655.31,8595.43,8603.70,104400
20111115,8546.99,8584.30,8527.63,8541.93,80200
20111116,8546.75,8567.64,8459.30,8463.16,95400
20111117,8421.88,8491.82,8400.22,8479.63,113000
20111118,8374.16,8398.80,8359.60,8374.91,108600
20111121,8349.05,8375.60,8343.93,8348.27,89800
20111122,8263.86,8350.35,8261.01,8314.74,112200
20111122,8263.86,8350.35,8261.01,8314.74,112200
20111124,8189.42,8212.95,8157.39,8165.18,109800
20111125,8138.19,8199.67,8135.79,8160.01,111400
20111128,34574.54,35960.72,34574.54,35558.18,111400
20111129,8371.01,8477.82,8351.38,8477.82,115800
20111130,8407.63,8435.34,8361.69,8434.61,126600
20111201,8581.20,8653.88,8577.09,8597.38,147800
20111202,8603.23,8643.75,8591.93,8643.75,101000
20111205,8697.78,8704.48,8668.04,8695.98,91200
20111206,8644.97,8671.54,8571.09,8575.16,107800
20111207,8629.19,8729.81,8614.21,8722.17,132600
20111208,8664.35,8688.81,8625.19,8664.58,127800
20111209,8521.33,8576.68,8503.03,8536.46,199800
20111212,8652.98,8682.47,8633.35,8653.82,101000
20111213,8535.52,8594.32,8518.80,8552.81,113200
20111214,8513.77,8540.57,8486.37,8519.13,98400
20111215,8449.05,8455.32,8374.25,8377.37,103200
20111216,8416.21,8433.18,8390.98,8401.72,105000
20111219,8363.39,8364.93,8272.26,8296.12,95000
20111220,8318.03,8354.90,8317.73,8336.48,80000
20111221,8442.74,8471.11,8440.89,8459.98,90800
20111222,8429.54,8436.59,8383.96,8395.16,83800
20111222,8429.54,8436.59,8383.96,8395.16,83800
20111222,8429.54,8436.59,8383.96,8395.16,83800
20111227,8443.00,8458.26,8428.53,8440.56,51400
20111228,8426.09,8456.66,8414.90,8423.62,70800
20111229,8367.71,8404.89,8330.87,8398.89,66400
20121230,8434.90,8455.35,8415.56,8455.35,57600
20121230,8434.90,8455.35,8415.56,8455.35,57600
20121230,8434.90,8455.35,8415.56,8455.35,57600
20120104,8549.54,8581.45,8547.70,8560.11,106000
20120105,8515.66,8519.16,8481.83,8488.71,77600
